ticket_id,created_at,customer_id,order_id,product_sku,category,ai_category,ai_confidence,ai_review_required,assigned_team,status,channel,customer_message,agent_notes
TK-243691,2025-07-25 13:20,C100196,VR900080,VA-SP-MINI,Delivery & Shipping,Delivery & Shipping,0.7503339934375699,False,Logistics,resolved,chat,"Pathetic experience honestly.  Order VR900080 (the mini speaker). screen has a crack before I even switched it on. I already refused nothing as I didn't notice till later. I want a replacement or refund, nothing else.","contact re damaged in transit. chk with courier for damage claim. replacement raised, rma shared with cx."
TK-243693,2025-07-25 14:18,C108524,,VA-HP-ST3,Connectivity,Connectivity,0.8202457901374705,False,Chat Frontline,resolved,chat,"the pairing light blinks but nothing ever shows up on my Redmi
can someone fix this?","Re-pair successful, rslvd on chat. Issue: device not discoverable. Asked cx to reset the device. //SNE"
TK-243694,2025-07-25 14:42,C107633,VR885392,VA-SW-FIT,Delivery & Shipping,Delivery & Shipping,0.6610213502571827,False,Logistics,resolved,voice,"[IVR transcript] Really frustrating. the fit band purchased 3 weeks back, order VR885392. it has been 8 days and I have nothing in hand. I already checked the tracking page daily. This is the last time I buy from you.",re: shipment not received | checked awb w/ crr -> refunded rs 1999 ~Imran
TK-243696,2025-07-25 15:13,C102175,,VA-EB-PL2,Billing & Payments,Billing & Payments,0.6004819912887381,False,Billing,resolved,chat,"dear sir/madam,

i am writing w/ reference to my order of my pulse 2 placed on 23 jul.  need gst invoice for my order. i have tried different browser. i request you to kindly arrange a replacement.

yours faithfully,
kavya menon
coimbatore",Reported: GST invoice request. Regenerated invoice. GST invoice regenerated and shared. Cx informed. (SOP 4.2)
TK-243697,2025-07-25 17:29,C108385,,VA-EB-PL2,Audio Quality,Audio Quality,0.8307071806282555,False,Email Frontline,pending,email,"Hi team, Ordered my Pulse 2 last week. People cannot hear me on calls. I checked mic permissions. How do I get tis fixed? Thanks Steven Sen",Customer states low mic pkp. Tested on call w/ cx. Replacement raised.
TK-243698,2025-07-25 17:42,C100531,VR888063,VA-EB-PL2,Billing & Payments,Billing & Payments,0.577975750024743,True,Billing,resolved,chat,"hey
your ad said 20% off & the carrt says full price",Cx says promo code invalid. Checked coupon validity. Store credit issued. Cx informed. (SOP 4.2)
TK-243700,2025-07-25 18:36,C101797,VR884069,VA-HP-ST3,Returns & Refunds,Returns & Refunds,0.9129052126744598,False,Returns Desk,resolved,chat,"hi team, this is regardig my strata 3 headphones.  where is teh money for the return. kindly look into it.",cx: refund pending | checked reverse pickup qc status -> arn shared with cx ~Pranav
TK-243701,2025-07-25 18:46,C106629,,VA-SP-ORB,Warranty & Repair,Warranty & Repair,0.8695970339938529,False,Escalations & Warranty,open,chat,"Product: Orbit speaker
Purchased: August 07
Issue: warranty claim pending for 10 days
Tried: emailed twice
Expected: refund","cx reported rma status query. checked rma status. repair completed, shipped back."
TK-243702,2025-07-25 19:00,C108385,,VA-EB-PL2,Delivery & Shipping,Delivery & Shipping,0.4729425706508623,True,Logistics,resolved,voice,[IVR transcript] hey wrong product delivered pls reply,"re: wrong variant received | raised with warehouse -> replacement approved, reverse pickup arranged"
TK-243703,2025-07-25 19:23,C101820,VR887426,VA-EB-PL1,Billing & Payments,Billing & Payments,0.9359757507173386,False,Billing,closed,email,"hi
the amount got deducted and since then total silence, no update, nothing at my door","Not a billing issue - dlvry query, transferring to logistics. Reported: ord not delivered. conf address w/ cx. xfer to Logistics. RTO conf, reshipped. (SOP 2.7)"
TK-243704,2025-07-25 20:17,C106035,,VA-EB-PL2,Other,Other,0.8723430849594627,False,Chat Frontline,closed,social,"product: pulse2
purchased: 16 jul
issue: please cancel, ordered by mistake
tried: tried cancel button, greyed out
expected: rsolution",rfnd of Rs 3149 initiated to source. Issue: cancellation request. chk shipment status. //SNE
TK-243706,2025-07-25 20:34,C107164,VR896188,VA-NB-ARC,Returns & Refunds,Returns & Refunds,0.9245688249995964,False,Returns Desk,resolved,email,"Hi there, Ordered Arc neckband recently. Refund not received yet. I checked bank. Nothing changed. I have been a loyal customer and this is how you treat me. Please resolve asap. Thanks in advance Harsh",re: refund delay | checked reverse pickup qc status -> refund confirmed credited ~Pranav
TK-243707,2025-07-25 20:58,C106671,,VA-AC-CH65,Delivery & Shipping,Delivery & Shipping,0.8844120728577111,False,Logistics,resolved,voice,"[IVR transcript] order not delivered, tracking not updating",Cust contacted re shipment not rcvd. Raised ticket w/ crr partner. Refund initiated as lost in transit. Closing. ~Imran
TK-243708,2025-07-25 22:32,C105847,VR896716,VA-SW-NX2,Connectivity,App & Firmware,0.47729130952103893,True,Chat Frontline,resolved,chat,"Dear Sir/Madam,

I am writnig wtih reference to my order of teh Nexa 2 (VR896716) plaecd on 06-04-2025. Firmwaer update is stuck at 89%. I hve restaarted the app. I request you to process a refund to my original payment method.

Yours faithfully,
Reyanh Rao",re: update hang | walked through recovery mode -> replacement raised (bricked) ~Ritika
TK-243709,2025-07-25 22:43,C106753,VR894185,VA-EB-PL2,Charging & Battery,Charging & Battery,0.5086978415196748,True,Email Frontline,resolved,email,"hello ji
the promised 45 hours is nowhere close, i get maybe 2
abhi tak kuch nahi hua
the pulse 2 earbuds vr894185
help",escalated to warranty (SOP 2.7) //SIM
TK-243710,2025-07-26 04:54,C100262,,VA-EB-AIR,Delivery & Shipping,Delivery & Shipping,0.6880995939378164,False,Logistics,closed,chat,"product: airlite
purchased: 20/07
issue: package not delivered even after 7 days
tried: checked with neighbours
expected: callback",cx reported shipment not received. chk awb w/ crr. re-shipped from warehouse.
TK-243711,2025-07-26 07:42,C102599,,VA-SW-FIT,Delivery & Shipping,Delivery & Shipping,0.8153828479077594,False,Logistics,closed,chat,package not delivered even after 17 days - i want a replacement,contact re ord not delivered. raised ticket w/ courier partner. re-shipped fom warehouse.
TK-243712,2025-07-26 09:14,C108280,VR884031,VA-HP-ST3,Delivery & Shipping,Delivery & Shipping,0.5492757786431962,True,Logistics,resolved,email,I haven't received my order. VR884031,see prev ~Imran
TK-243714,2025-07-26 09:43,C106159,VR904716,VA-SP-ORB,App & Firmware,App & Firmware,0.69955051081953,False,Chat Frontline,resolved,chat,pathetic experience honestly. i bought my orbit on 05-07-2025. update failed and now it won't turn on. i already kept it in the case. escalate this to someone senior.,"1. Update hang
2. Asked cx to keep in case 30 min
3. Update completed after retry ~Rohan"
TK-243715,2025-07-26 09:53,C104195,,VA-SP-ORB,App & Firmware,App & Firmware,0.7717484929202364,False,Chat Frontline,resolved,chat,"Dear Sir/Madam,

I am writing with reference to my order of the Orbit smart speaker placed on January 18.  App not opening after update. I have reinstalled the app. I request you to look into this matter at the earliest.

Sincerely,
Sunita Siddiqui
Lucknow","customer reached out - app not opening. asked for phone model + os. advised beta build, resolved. (sop 5.4)"
TK-243717,2025-07-26 10:08,C108968,VR891335,VA-EB-PL2,Billing & Payments,Billing & Payments,0.5910170233518031,True,Billing,resolved,chat,"this is regarding the pulse 2 earbuds. payment successful but order not delivered.
i called the courier.
i want my money back.
please revert,",Cust contacted re shipment not received. Checked AWB with courier. Re-shipped from warehouse. Case cloosed with cx consent. (SOP 2.7)
TK-243718,2025-07-26 10:10,C106826,VR889966,VA-EB-PL1,Connectivity,Connectivity,0.7353788543771124,False,Chat Frontline,closed,social,"To the Vireo Customer Care Team,

I am writing with reference to my ordre of pulse 1 placed on 15/05. Random disconnects during calls. I have kept phone in hand. I request you to look into this matter at the earliest.

Sincerely,
Divya Menon
Indroe","re: bt dropouts | chk interference sources -> advised, cx will monitor"
TK-243719,2025-07-26 10:48,C105042,VR880007,VA-HP-ST3,Billing & Payments,Billing & Payments,0.8192791323833751,False,Billing,resolved,chat,money debited but order not showing. VR880007. i want my money back,cx: aomunt deducted without order | confirmed w/ payment gateway -> refund processed to source [closed]
TK-243720,2025-07-26 12:00,C103942,VR882958,VA-SP-ORB,Connectivity,Connectivity,0.8242282714316681,False,Email Frontline,resolved,email,it connects for a second and then vanishes from the device list - please resolve asap,"reported: pairing failure. asked cx to reset the device. reset done, paired ok. follow-up not required."
TK-243721,2025-07-26 12:17,C103714,,VA-EB-PL1,Returns & Refunds,Returns & Refunds,0.744479866801653,False,Returns Desk,resolved,social,honestly regretting this purchase. bought the pulse buds around july 19 from flipkart. refund was promised 19 days ago and nothing. i already checked bank. refund. now.,issue: refund not credited | chk refund status on pg -> arn shaared with cx
TK-243722,2025-07-26 12:26,C102573,,VA-SP-MINI,Connectivity,Connectivity,0.48956828205513897,True,Email Frontline,closed,email,Odrered orbit mini in May. Wifi setup fails at the last step. I tried 2.4GHz. Please call me on my registered number. Rgds Lakshmi Verma,"1. network settup issue
2. chk router band
3. 2.4ghz worked, resolved"
TK-243723,2025-07-26 14:02,C103247,VR890269,VA-EB-PL2,Billing & Payments,Billing & Payments,0.7600218284387142,False,Billing,resolved,voice,"Not what I expected from Vireo. the Pulse 2 earbuds purchased arond Diwali, order VR890269. UPI shows success, yoour app shows nothing. I already waiteed 24 hours. Escalate this to someone senior.",Contact re failed order after payment. Confirmed with payment gateway. Auto-refund confirmed within 5-7 days. Cx satisfied on chat.
TK-243724,2025-07-26 14:05,C102884,VR886079,VA-EB-AIR,Other,Other,0.8981232211824164,False,Voice Frontline,resolved,voice,"i am losing patience. airlite purchased 10 days ago, order vr886079. ordered the wrong colour, don't ship it. i already tried cancel button, greyed out. fix this or i am posting on twitter",issue: cancellation request | cancelled before dispatch -> refunded rs 1709
TK-243725,2025-07-26 14:53,C108477,VR901200,VA-EB-PL1,Warranty & Repair,Warranty & Repair,0.46392114764180403,True,Escalations & Warranty,resolved,email,"Dear Sir/Madam,

I am writing with reference to my order of the Pulse buds placed on 22 Jul. Screen has a crack beofre I even switched it on. I have refused nothing as I didn't notice til later. I request you to process a refund to my original payment method.

Sincerely,
Kavya Ghosh",cust contacted re damaged in transit. checked with courier for damage claim. new unit shipped under doa.
TK-243726,2025-07-26 15:00,C101949,,VA-EB-AIR,Delivery & Shipping,Delivery & Shipping,0.3385229264449375,True,Logistics,resolved,email,screen has a crack before I even switched it on,done
TK-243727,2025-07-26 15:01,C101770,,VA-NB-ARC,Connectivity,Connectivity,0.6118509961062487,False,Email Frontline,resolved,email,"hello, ordered arc neckband a month ago. pairing is not working. how do i get this fixed? thanks in advance sunita chauhan","cx reached out - pairing failure. asked cx to reet the device. re-pair successful, resolved on chat. will monitor."
TK-243728,2025-07-26 18:09,C108648,,VA-EB-AIR,Delivery & Shipping,Delivery & Shipping,0.8198535350485873,False,Logistics,resolved,chat,"hi sir
the parcel looked like it was kicked here from the warehouse, & the unit has a crack
itna paisa diya hai
pls reply","Customer states unit received damaged. Photos received, damage confirmed. rfnd initiated. Case closed w/ cx consent. (SOP 4.2) ~Imran"
TK-243729,2025-07-26 18:18,C104088,VR895037,VA-SP-MINI,Returns & Refunds,Returns & Refunds,0.8586172263040374,False,Returns Desk,resolved,email,"Honestly regretting this purchase. Got orbit mini from vireo.in 2 weeks ago. PICKUP SCHEDULED BUT NO ONE SHOWED UP. I already rescheduled pickup twice. I want a replacement or refund, nothing else.","1. pkp not done
2. Checked pkp AWB
3. pkp rescheduled for 01 Aug [closed]"
TK-243731,2025-07-26 18:41,C104744,,VA-EB-PL2,Other,Other,0.7807381239631985,False,Email Frontline,resolved,email,"This is very disappointing. Bought the Pulse 2 earbuds around July 22 from Flipkart. my son ordered this without asking, please reverse. I already tried cancel button, greyed out. Refund. Now.","rfnd approved, rs 3324, 5-7 working days. issue: cancel order. cancelled before dispatch. via billing. ~Megha"
TK-243733,2025-07-26 21:05,C104584,,VA-EB-PL2,Billing & Payments,Billing & Payments,0.791573902352449,False,Billing,resolved,email,"Hi, Got Pulse 2 from Amazon in July. My order has not been delivered yet. I checked w/ neighbours. Nothing changed. Need this sorted this week. Thank you Sukhwinder Kapoor","Not a billing issue - delivery query, transferring to logistics. Reported: shipment not rcvd. conf address w/ cx. xfer to Logistics. RTO conf, reshipped. (SOP 2.7)"
TK-243734,2025-07-27 00:03,C105869,,VA-SP-MINI,Delivery & Shipping,Other,0.677031015677404,False,Logistics,resolved,email,"I am losiing patience. Got orbit mini from Flipkart 2 weeks ago. update my shipping address. I already tried editing in app. I watn a replacement or refund, nothing else","cx reported address change request. updated address w/ crr. already dispatched, advised to redirect w/ crr."
TK-243735,2025-07-27 08:09,C108800,VR903218,VA-NB-ARC,Billing & Payments,Billing & Payments,0.7901171750779893,False,Billing,resolved,chat,"hi
payment went through but i got no order id
pls reply",re: amount deducted without order | confirmed with payment gateway -> order manually created [closed]
TK-243737,2025-07-27 08:55,C106577,VR881394,VA-EB-PL1,Delivery & Shipping,Other,0.7526298697704363,False,Logistics,resolved,chat,"hey
please cancel, ordered by mistake
teh pulse buds VR881394
help","ticket raised for order cancellation. cancelled before dispatch. cancelled, refund initiated."
TK-243738,2025-07-27 11:45,C108477,VR901200,VA-EB-PL1,Other,Delivery & Shipping,0.3774875277026445,True,Email Frontline,resolved,email,"To the Vireo Customer Care Team,

I am writing wih reference to my order of pulsse 1 placeed on July 22.  Paid on July 22, stll witing for something to show up. I have called the courier. I request you to look into this matter at the earliest.

Yours faithfully,
Kavya Ghosh",cx states shipment not rcvd. chk AWB w/ crr. Re-shipped from warehouse.
TK-243739,2025-07-27 11:50,C107336,VR903048,VA-EB-PL2,Delivery & Shipping,Delivery & Shipping,0.7717306500352928,False,Logistics,resolved,email,MY ORDER HAS NOT BEEN DELIVERED YET,Cust contacted re shipment not rcvd. conf address w/ cx. Re-shipped from warehouse.
TK-243740,2025-07-27 12:17,C103065,VR898426,VA-EB-PL2,Other,Other,0.3490864924901216,True,Email Frontline,resolved,email,"hello vireo, my pulse 2 purchased 2 weeks ago, order vr898426. my order has not been delivered yet. i checked the tracking page daily. nothing changed. what do i do now? aawiting response",done //SIM
TK-243741,2025-07-27 12:42,C101369,,VA-HP-ST3,Returns & Refunds,Returns & Refunds,0.7778063942795067,False,Returns Desk,resolved,chat,"to the vireo customer care team,

i am writing with reference to my order of the strata 3 placed on 24/07.  refund was promised 10 days ago and nothing. i have checked bank. i request you to kindly arrange a replacement.

yours faithfully,
meera patil","1. Refund pending
2. Checked refund status on PG
3. Refund approved, Rs 6299, 5-7 working days"
TK-243742,2025-07-27 12:45,C103390,,VA-SW-NX2,Delivery & Shipping,Delivery & Shipping,0.7630646160723706,False,Logistics,resolved,chat,order status stuck on shipped since 21 jul. i want a replacement,Refund initiated as lost in transit. Issue: shipment not received. Checked AWB with crr. [closed]
TK-243743,2025-07-27 16:03,C106984,VR890342,VA-EB-AIR,Delivery & Shipping,Delivery & Shipping,0.849685566103279,False,Logistics,resolved,email,MY ORDER HAS NOT BEEN DELIVERED YET - HOW DO I GET THIS FIXED?,Ticket raised for dlvry delayed. Checked AWB with courier. Refund initiated as lost in transit. Closing. (SOP 3.1) ~Imran
TK-243744,2025-07-27 16:12,C103103,VR882095,VA-HP-ST3,Delivery & Shipping,Returns & Refunds,0.858101010676792,False,Logistics,resolved,email,"hi
packed the box a wek ago and it's still here
??",cx: reverse pickup pending | re-raised pickup with courier -> full refund processed (6299)
TK-243745,2025-07-27 18:53,C102418,VR909784,VA-SW-NX2,Warranty & Repair,Warranty & Repair,0.7689793316049749,False,Escalations & Warranty,resolved,chat,"hii
i have to tap ten times for one swipe to register","cx says touch issue. walked through hard reset. replacement approved, reverse pickup arranged."
TK-243746,2025-07-27 19:37,C103344,VR899654,VA-EB-PL1,Connectivity,Connectivity,0.785900661564254,False,Chat Frontline,resolved,chat,"hi team,
ordered pulse 1 around diwali. canot pair pulse 1 w/ my laptop.
i forgot the device & tried again.
waiting for your reply.
awaiting response krishna kumr","1. Device not discoverable
2. chk phone OS version
3. Re-pair successful, rslvd on chat //SNE"
TK-243747,2025-07-27 21:40,C104584,,VA-EB-PL2,App & Firmware,App & Firmware,0.7910760445246535,False,Chat Frontline,resolved,chat,"Hi, Bought the Pulse 2 earbuds around 22-07-2025 frmo Amazon. App crashes when I open device settings. I reinstalled the app. Nothing changed. Please call me on my registered number. Thank you","Cx says app crashing. Known issue on iOS 18 - bug logged. adv beta build, rslvd."
TK-243749,2025-07-27 22:27,C105753,VR895838,VA-EB-PL1,Charging & Battery,Charging & Battery,0.7677542127452874,False,Chat Frontline,resolved,chat,"teh L bud is basically a paperweight now, R is fine","cx states left earbud not taking charge. Tested w/ cx on call. Replacement approved, reverse pickup arranged. Cx informed. (SOP 2.7) -VG"
TK-243750,2025-07-28 07:23,C102060,VR883143,VA-SW-FIT,Account & Login,Account & Login,0.8521944315699493,False,Chat Frontline,pending,chat,"hi team, got teh fit band from vireo.in 10 days ago. your site keeps saying it sent me a code and my phone disagrees. i tried on anothre browser. nothing changed. this is very disappointing. please resove asap.","login issue | checked otp logs -> number updated, rslvd -SS"
TK-243752,2025-07-28 07:52,C101307,VR883281,VA-SP-ORB,Billing & Payments,Billing & Payments,0.7627851455770158,False,Billing,resolved,chat,"hi
paid via upi, amount deducted, no order confirmation
??",refund processed to source. issue: amount deducted without order. confirmed with payment gateway.
TK-243754,2025-07-28 08:36,C107296,,VA-EB-PL1,Other,Billing & Payments,0.18536056708748658,True,Email Frontline,resolved,email,"Not acceptable at this price. Ordered my Pulse 2 weeks ago. my company accounts team is asking for the tax bill. I alreayd tried different browser. I want a replacement or refund, nothing else",done //SIM
TK-243755,2025-07-28 10:30,C103075,VR897529,VA-NB-ARC,Other,Delivery & Shipping,0.3891571998697268,True,Chat Frontline,resolved,social,"i have been a loyal customer and this is how you treat me. got the neckband from amazon 10 days ago. paid on 28 jul, still waiting for something to show up. i already checked with neighbours. refund. now.","issue: order not delivered | chk awb with courier -> courier conf delivery for 01 aug, cx inforemd [closed]"
TK-243756,2025-07-28 11:42,C107520,VR895716,VA-SW-NX2,Product Enquiry,Product Enquiry,0.8719094194976593,False,Chat Frontline,resolved,social,"PRODUCT: NEXA 2
ORDER: VR895716
PURCHASED: 04/08
ISSUE: CAN I CONNECT TWO NEXA 2 TOGETHER
EXPECTED: REFUND",Cx says pre-sales query. Shared compatibility info. Cx satisfied. ~Ramesh
TK-243758,2025-07-28 11:51,C100619,,VA-HP-ST2,Other,Warranty & Repair,0.8632349265458524,False,Email Frontline,resolved,email,"Honestly regretting this purchase.  This is regarding my Strata 2 headphones. service centre took it, now silence. I already emailed twice. Refund. Now.",Cust contacted re repair status follow-up. Followed up w/ service centre. Transferred to Logistics. Replacement approved & dispatched. (SOP 3.1)
TK-243760,2025-07-28 12:41,C101734,VR893948,VA-EB-PL2,Charging & Battery,Audio Quality,0.697393400834354,False,Chat Frontline,resolved,chat,"helo
everything sounds like it is coming from one direction now
??",Cx reported no audio one side. Walked through reset. Reset resolved. ~Ramesh
TK-243761,2025-07-28 12:42,C103372,VR908672,VA-SP-MINI,Other,Warranty & Repair,0.7641437345664186,False,Email Frontline,resolved,email,no update on my repair,"customer reached out - repair status follow-up. checked qc report. repar completed, shipped back. cx informed."
TK-243762,2025-07-28 13:41,C109360,,VA-EB-AIR,Billing & Payments,Billing & Payments,0.7061890151790494,False,Billing,resolved,email,"Hi team,
I bought teh AirLite bds on July 13. The amount got deducted and siince tehn total silence, no update, nothing at my door.
I chceked with neighbours.
I want my money back.
Thanks & regards Dev Trivedi",cx says ord not delivered. conf address w/ cx. xfer to logistics. rfnd initiated as lost in transit.
TK-243763,2025-07-28 13:54,C101201,,VA-SW-NX1,Delivery & Shipping,Delivery & Shipping,0.6562592052914786,False,Logistics,resolved,email,"hey, bought my nexa around 23-07-2025 from vireo.in. the courier marked it delivered but nobody in my house got anything. i checked the tracking page daily. please help. rgds, meera kulkarni","re: shipment not received | checked awb with courier -> courier confirmed delivery for 29 jul, cx informed"
TK-243765,2025-07-28 14:00,C103541,VR898728,VA-AC-CASE,Product Enquiry,Product Enquiry,0.8500002763961917,False,Email Frontline,resolved,email,"sir ji
my dad has an old nokia, wlil the watch app run
the charging case i ordered vr898728
urgent",product enquiry | shared spec sheet -> cx satisfied
TK-243766,2025-07-28 14:52,C105501,VR901845,VA-SW-NX2,Returns & Refunds,Returns & Refunds,0.9603716641215095,False,Returns Desk,open,voice,refund not received yet - VR901845,refund delay | checked refund status on pg -> refund confirmed credited
TK-243767,2025-07-28 16:36,C108212,VR905739,VA-EB-PL2,Returns & Refunds,Delivery & Shipping,0.531503849178754,True,Returns Desk,resolved,chat,"got pulse 2 from vireo.in last week.  the parcel lookeed like it was kicked here from the warehouse, & the unit has a crack.
need thsi sorted this week","re: transit damage | checked with courier for damage claim -> refund approved, rs 3324, 5-7 working days ~Pranav"
TK-243768,2025-07-28 17:53,C109360,,VA-NB-ARC,Account & Login,Account & Login,0.8775016871927622,False,Voice Frontline,resolved,voice,[IVR transcript] OTP not coming on my number,"Number updated, resolved. Issue: unable to log in. Checked OTP logs. //ZOY"
TK-243769,2025-07-28 18:37,C109262,,VA-SW-FIT,Billing & Payments,Billing & Payments,0.45880663704077806,True,Billing,resolved,email,"To the Vireo Customer Care Team,

I am writing with reference to my order of the fit band placed on 16/07. I haven't received my order, payment was done on 16 Jul. I have called the courier. I request you to look into this matter at the earliest.

Sincerely,
Komal Khan
Bhubaneswar",cx: delivery delayed | raised ticket w/ crr partner -> refund initiated as lost in transit //HAR
TK-243770,2025-07-28 19:34,C106833,,VA-NB-ARC,Connectivity,Connectivity,0.88678842909253,False,Chat Frontline,resolved,chat,Honestly regretting this purchase.  I bought the neckband on 14-07-2025. my phone just doesn't see it in the list anymore. I already tried on another phone. Escalate this to someone senior.,"1. device not discoverable
2. walked through forget + re-pair
3. adv fw update via app, rslvd -SM"
TK-243771,2025-07-28 21:46,C106647,VR890625,VA-EB-PL1,Other,Other,0.8366352653588793,False,Chat Frontline,resolved,chat,"hello ji
please cancel, ordered by mistake
3 weeks back se
hello??","cx: cancel order | chk shipment status -> already shipped, adv rto/return -SM"
TK-243772,2025-07-28 22:00,C105348,VR888613,VA-EB-PL2,Other,Other,0.7946083751300311,False,Email Frontline,resolved,email,"ordered the wrong colour, don't ship it
VR888613","Ticket raised for cancellation request. Cancelled before dispatch. Already shipped, advised RTO/return."
TK-243773,2025-07-28 22:42,C107204,VR884687,VA-EB-PL2,Delivery & Shipping,Delivery & Shipping,0.7931471776175932,False,Logistics,resolved,chat,Honestly reretting this purchase. Got Pulse2 from Amazon 3 weeks back. got a different colour thaan ordered. I already rechecked my order. Refund. Now.,"Cx says incorrect product shipped. Verified ord vs delivered item photos. rplc raised, RMA shared w/ cx."
TK-243774,2025-07-28 23:54,C106219,VR896701,VA-EB-PL2,Other,Product Enquiry,0.7656459804500227,False,Email Frontline,resolved,email,"Namaste, This is regarding Pulse2. Will this survive a shower. Please call me on my registered number. Awaiting response, Imran Gupta",cx reached out - compatibility query. Shared spec sheet. Cx satisfied. Cx informed. (SOP 5.4) -VG
TK-243776,2025-07-29 08:07,C107087,,VA-HP-ST3,Audio Quality,Connectivity,0.40615488181757786,True,Chat Frontline,resolved,chat,"Hi team,
I bought my Strata 3 headphones on 22/02.  It goes silent for a second every few minutes and comes back.
Please advise.
Thanks",- (sop 4.2)
TK-243778,2025-07-29 10:21,C104789,,VA-HP-ST3,Delivery & Shipping,Delivery & Shipping,0.4929298563662177,True,Logistics,resolved,email,"Hey,
Got my Strata 3 headphones from Flipkart recently. Paid on July 28, still waiting for something to show up.
I want my money back.
Rgds, Ishaan",Cust contacted re ord not delivered. chk AWB with courier. Refund initiated as lost in transit. (SOP 2.7)
TK-243779,2025-07-29 10:39,C101917,VR903986,VA-EB-PL2,Billing & Payments,Billing & Payments,0.716609129943964,False,Billing,resolved,chat,"Rs debited on 25 Jul, still empty haanded - please help",Refund initaited as lost in transit. Issue: shipment not received. Raised ticket with crr partner. Via Logistics. (SOP 3.1)
TK-243781,2025-07-29 10:50,C105751,VR895519,VA-EB-PL2,Delivery & Shipping,Delivery & Shipping,0.7761305018716844,False,Logistics,resolved,email,"team,
got a different colour than ordered
pllease help karo","Contact re incorrect product shipped. Verified ord vs delivered item photos. Replacement raised, RMA shared w/ cx."
TK-243782,2025-07-29 11:10,C100271,VR896478,VA-EB-PL1,Warranty & Repair,Warranty & Repair,0.9434069151293418,False,Escalations & Warranty,resolved,chat,warranty claim pending for 21 days.  VR896478,"1. RMA status query
2. Checked RMA status
3. rplc approved and dispatched ~Geeta"
TK-243784,2025-07-29 13:10,C102221,,VA-EB-PL1,Billing & Payments,Billing & Payments,0.6008755875248742,False,Billing,resolved,chat,"To the Vireo Customer Care Team,

I am writing with reference to my order of my Pulse placed on 24 Jan.  Payment weent through but I got no odrer id. I have tried logging out and in. I request you to process a refund to my original payment method.

Yurs faithfully,
Nikhil Varghese",cx: amount deducted without ord | confirmed w/ payment gateway -> auto-refund confirmed within 5-7 days //HAR
TK-243786,2025-07-29 19:20,C108126,,VA-EB-PL2,Other,Other,0.6765886876627866,False,Voice Frontline,resolved,voice,"I am losnig patience. Bougth the Pulse 2 earbuds around 24-07-2025 from Amazon. cancel order. I already tried cancel button, greyed out. Fix this or I am posting on twitter.",as discussed -NP
TK-243787,2025-07-29 20:02,C100859,,VA-EB-PL2,Delivery & Shipping,Delivery & Shipping,0.7278024042625805,False,Logistics,resolved,voice,"helo
box was crshed and the the pulse 2 earbuds is cracked
anyone there","Contact re damaged in transit. Photos rcvd, damage confirmed. New unit shipped under DOA. Cx satisfied on chat. (SOP 5.4) ~Imran"
TK-243788,2025-07-29 21:35,C100474,,VA-HP-ST3,Charging & Battery,Charging & Battery,0.520286197695202,True,Voice Frontline,resolved,voice,[IVR transcript] hi goes from full to emmpty durnig one commute kindly do the needful,Customer reached out - battery draining fast. Checked FW 2.8.4. esc to warranty. Closing. (SOP 5.4)
TK-243789,2025-07-30 01:37,C104995,VR905701,VA-EB-PL2,Other,Other,0.8849342316936422,False,Chat Frontline,resolved,social,"Product: the Pulse 2 earbuds
Order: VR905701
Purchased: 06/03
Issue: ordered the wrong colour, don't ship it
Tried: tried cancel button, greyed out
Expected: resolution",cx: cancellation request | cancelled before dispatch -> full refund processed (3149) ~Abhishek
TK-243791,2025-07-30 03:38,C102961,,VA-EB-PL2,Delivery & Shipping,Delivery & Shipping,0.6280896653751764,False,Logistics,resolved,social,"Product: my Pulse 2
Order: VR888080
Purchased: 20/07
Issue: my order has not been delivered yet
Tried: called the coureir
Expected: callback",issue: shipment not received | conf address w/ cx -> rfnd initiated as lost in transit
TK-243792,2025-07-30 07:22,C103169,VR894189,VA-SP-ORB,Connectivity,Connectivity,0.8533943601238632,False,Chat Frontline,resolved,chat,"Hello,
Ordered Orbit speaker 2 weeks ago. My phone just doesn't see it in the list anymore.
I forgot the device and tried again. Nothing changed.
Honestly regretting this purchase.
Please help.",cx: device not discoverable | checked phone os version -> full refund processed (5999)
TK-243793,2025-07-30 08:00,C100885,,VA-SW-NX2,Delivery & Shipping,Delivery & Shipping,0.6942824931170333,False,Logistics,resolved,chat,"hii
received damaged product
anyone there",Full rfnd processed (5524). Issue: traansit damage. Checked w/ courier for damage claim. [closed]
TK-243794,2025-07-30 08:42,C102484,,VA-EB-AIR,App & Firmware,App & Firmware,0.7383938701985926,False,Voice Frontline,resolved,voice,[IVR transcript] hello update failed and now it won't turn on kindly do teh needful,cx: firmware update failed | checked fw 2.6.2 rollout -> replacement raised (bricked)
TK-243796,2025-07-30 10:47,C101734,VR893948,VA-EB-PL2,Billing & Payments,Billing & Payments,0.47552713321815276,True,Billing,resolved,email,"hi
i was promised a discount on the call, invoice shows none
help",re: promo code invalid | chk cart eligibility -> store credit issued [closed]
TK-243798,2025-07-30 11:59,C100093,,VA-HP-ST3,Connectivity,Connectivity,0.7590049269010263,False,Email Frontline,resolved,email,"hi there, tihs is regarding the strata 3.  connection drops constantly. i want my money back.",ticket raised for bt dropouts. advised to test in different location. fw update resolved. will monitor.
